AIRPORT,DISPLAY_AIRPORT_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LATITUDE,LONGITUDE,AIRPORT_START_DATE
FQD,Trident Volcano,AK,2,36441,"Katmai National Park, AK",1,58.235,-155.1036111,6/1/01
FQE,Annex Creek Airport,AK,2,31738,"Annex Creek, AK",1,58.31333333,-134.1041667,6/1/01
FQF,Davidson Creek Airport,AK,2,31739,"Davidson Creek, AK",1,58.35277778,-133.9913889,6/1/01
FQG,Snettisham Airport,AK,2,31740,"Snettisham, AK",1,58.13444444,-133.7294444,12/1/17
FQH,Fire Island Airport,AK,2,31741,"Fire Island, AK",1,61.16833333,-150.1605556,7/1/11
FQJ,Greens Creek Airport,AK,2,31743,"Greens Creek, AK",1,58.09861111,-134.76,6/1/01
FQK,Gull Cove Airport,AK,2,31744,"Gull Cove, AK",1,58.21472222,-136.1563889,6/1/01
FQN,Karta Lake Airport,AK,2,31747,"Karta Lake, AK",1,55.56222222,-132.6305556,4/1/01
FQO,Manzanita Lake Airport,AK,2,31748,"Manzanita Lake, AK",1,55.56666667,-131.0563889,4/1/01
FQP,Shrimp Bay Airport,AK,2,31749,"Shrimp Bay, AK",1,55.83444444,-131.4847222,4/1/01
FQQ,Dry Bay Airport,AK,2,31750,"Dry Bay, AK",1,59.14666667,-138.5636111,9/1/01
FQR,Josephine Lake Airport,AK,2,31751,"Josephine Lake, AK",1,55.24361111,-132.5733333,4/1/01
FQV,Volcano Bay Airport,AK,2,31755,"Volcano Bay, AK",1,53.81444444,-167.1194444,3/1/02
FQW,Fort Glenn Airport,AK,2,31756,"Fort Glenn, AK",1,53.36666667,-167.8833333,3/1/02
FQX,Babe Islands Airport,AK,2,31757,"Babe Islands, AK",1,55.21027778,-132.1319444,3/1/02
FQY,Kahli Cove Airport,AK,2,31758,"Kahli Cove, AK",1,55.92638889,-133.2527778,3/1/02
FRP,Fresh Water Bay Airport,AK,2,31768,"Fresh Water Bay, AK",1,57.85,-134.9833333,12/1/87
FTL,Fortuna Ledge Airport,AK,2,31722,"Fortuna Ledge, AK",1,61.86833333,-162.0680556,7/1/78
FVA,Osprey Lodge Airport,AK,2,31797,"Osprey Lodge, AK",1,61.11638889,-155.3113889,6/1/02
FVQ,Donlin Creek Mine Airport,AK,2,31813,"Donlin Creek Mine, AK",1,62.07194444,-158.2041667,12/1/02
FVW,Golden Creek Mine Airport,AK,2,31819,"Golden Creek Mine, AK",1,65.28333333,-153,12/1/96
FVX,Grace Harbor Airport,AK,2,31820,"Grace Harbor, AK",1,54.91666667,-132.9166667,12/1/97
FVY,Unuk River Airport,AK,2,31821,"Unuk River, AK",1,56.08333333,-131.9666667,12/1/97
FVZ,Inigok,AK,2,30073,"Deadhorse, AK",1,70.00388889,-153.0775,12/1/97
FWL,Farewell Airport,AK,2,31825,"Farewell, AK",1,62.50916667,-153.8902778,12/1/17
A35,Bullen Point AFS,AK,2,31828,"Kaktovik, AK",1,70.17277778,-146.8361111,7/1/02
FYU,Fort Yukon Airport,AK,2,31833,"Fort Yukon, AK",1,66.5725,-145.2463889,12/1/17
GAL,Edward G. Pitka Sr.,AK,2,31844,"Galena, AK",1,64.73611111,-156.9375,7/1/11
GAM,Gambell Airport,AK,2,31845,"Gambell, AK",1,63.76666667,-171.7327778,7/1/11
GBH,Galbraith Lake Airport,AK,2,31859,"Galbraith Lake, AK",1,68.47972222,-149.49,7/1/11
GDH,Golden Horn Lodge Seaplane Base,AK,2,31873,"Golden Horn Lodge, AK",1,59.74694444,-158.8747222,1/1/90
GEK,Ganes Creek Airport,AK,2,31885,"Ganes Creek, AK",1,62.97555556,-156.5133333,7/1/95
GFB,Togiak Fish Airport,AK,2,31896,"Togiak Fish, AK",1,59.05,-160.2833333,3/1/91
GKN,Gulkana Airport,AK,2,31924,"Gulkana, AK",1,62.155,-145.4544444,7/1/11
GLV,Golovin Airport,AK,2,31941,"Golovin, AK",1,64.55055556,-163.0072222,7/1/11
GMT,Granite Mountain AS,AK,2,30003,"Granite Mountain, AK",1,65.40222222,-161.2813889,7/1/11
GNU,Goodnews,AK,2,31952,"Goodnews Bay, AK",1,59.11777778,-161.5736111,12/1/17
GST,Gustavus Airport,AK,2,31997,"Gustavus, AK",1,58.42527778,-135.7075,7/1/11
HBC,Hanus Bay Airport,AK,2,32076,"Hanus Bay, AK",1,57.41666667,-135.0333333,10/1/74
HBH,Hobart Bay Airport,AK,2,32079,"Hobart Bay, AK",1,57.4,-133.4666667,9/1/84
HBY,Hood Bay Airport,AK,2,32084,"Hood Bay, AK",1,57.38194444,-134.3952778,1/1/50
HCB,Shoal Cove Airport,AK,2,32086,"Shoal Cove, AK",1,55.45,-131.2833333,1/1/95
HCR,Holy Cross Airport,AK,2,32087,"Holy Cross, AK",1,62.18833333,-159.775,7/1/11
HDA,Hidden Falls Airport,AK,2,32088,"Hidden Falls, AK",1,57.21666667,-134.8833333,9/1/87
HED,Herendeen Bay,AK,2,32098,"Herendeen, AK",1,55.80138889,-160.8991667,7/1/11
HGZ,Hogatza Airport,AK,2,32122,"Hogatza, AK",1,66.19166667,-155.6688889,4/1/95
HKB,Healy River,AK,2,32141,"Healy, AK",1,63.8675,-148.9688889,12/1/89
HMS,Homeshore Airport,AK,2,32165,"Homeshore, AK",1,58.29444444,-135.3472222,3/1/91
HNH,Hoonah Airport,AK,2,32171,"Hoonah, AK",1,58.09611111,-135.4088889,12/1/17
HNS,Haines Airport,AK,2,31402,"Haines, AK",1,59.24388889,-135.5236111,7/1/11
HOL,Holikachuk Airport,AK,2,32183,"Holikachuk, AK",1,62.91055556,-159.5277778,1/1/50
HOM,Homer Airport,AK,2,30009,"Homer, AK",1,59.645,-151.4858333,12/1/17
HPB,Hooper Bay Airport,AK,2,32195,"Hooper Bay, AK",1,61.52388889,-166.1466667,7/1/11
HSL,Huslia Airport,AK,2,32214,"Huslia, AK",1,65.69777778,-156.3513889,7/1/11
HUS,Hughes Airport,AK,2,32235,"Hughes, AK",1,66.03916667,-154.2647222,7/1/11
HWI,Hawk Inlet Airport,AK,2,32248,"Hawk Inlet, AK",1,58.13333333,-134.75,1/1/50
HYG,Hydaburg Seaplane Base,AK,2,32252,"Hydaburg, AK",1,55.20666667,-132.8266667,1/1/50
HYL,Hollis Seaplane Base,AK,2,32253,"Hollis, AK",1,55.48194444,-132.6444444,1/1/50
IAN,Bob Baker Memorial,AK,2,32268,"Kiana, AK",1,66.97583333,-160.4366667,7/1/11
ICY,Icy Bay Airport,AK,2,32279,"Icy Bay, AK",1,59.96888889,-141.6616667,7/1/11
IGG,Igiugig Airport,AK,2,32294,"Igiugig, AK",1,59.32416667,-155.9016667,7/1/11
IKO,Nikolski AS,AK,2,32315,"Nikolski, AK",1,52.94166667,-168.8491667,7/1/11
ILI,Iliamna Airport,AK,2,32321,"Iliamna, AK",1,59.75555556,-154.9177778,7/1/11
IRC,Circle City,AK,2,32370,"Circle, AK",1,65.82805556,-144.0761111,12/1/17
ISL,Isabel Pass Airport,AK,2,32387,"Isabel Pass, AK",1,63.5,-145.0333333,1/1/90
JLA,Quartz Creek,AK,2,32509,"Cooper Lodge, AK",1,60.48416667,-149.7227778,12/1/17
JNU,Juneau International,AK,2,32523,"Juneau, AK",1,58.35472222,-134.5783333,12/1/17
JSE,Juneau Seaplane Base,AK,2,32523,"Juneau, AK",1,58.30166667,-134.4244444,1/1/50
JZE,Trading Bay Production,AK,2,30114,"Trading Bay, AK",1,60.81555556,-151.7988889,12/1/94
JZM,Hog River Airport,AK,2,32591,"Hog River, AK",1,66.17611111,-155.6847222,12/1/17
KAE,Kake Seaplane Base,AK,2,32610,"Kake, AK",1,56.97333333,-133.9438889,1/1/50
KAL,Kaltag Airport,AK,2,32615,"Kaltag, AK",1,64.31888889,-158.7413889,1/1/50
KBC,Birch Creek Airport,AK,2,32621,"Birch Creek, AK",1,66.27444444,-145.8180556,12/1/17
KBE,Bell Island Hot Springs Seaplane Base,AK,2,32622,"Bell Island, AK",1,55.92944444,-131.57,1/1/50
KBK,Klag Bay Airport,AK,2,32624,"Klag Bay, AK",1,57.64472222,-136.0930556,3/1/86
KCC,Coffman Cove Seaplane Base,AK,2,32633,"Coffman Cove, AK",1,56.03333333,-132.9166667,1/1/50
KCG,Chignik Bay Airport,AK,2,32631,"Chignik, AK",1,56.31138889,-158.3733333,2/1/16
KCL,Chignik Lagoon Airport,AK,2,32631,"Chignik, AK",1,56.31083333,-158.5344444,12/1/17
KCN,Chernofski Harbor,AK,2,32639,"Chernofski, AK",1,53.4,-167.55,1/1/50
KCQ,Chignik Lake,AK,2,32631,"Chignik, AK",1,56.25555556,-158.7777778,12/1/17
KCR,Colorado Creek Airport,AK,2,32642,"Colorado Creek, AK",1,63.57111111,-156.0052778,1/1/50
KDK,Kodiak Municipal,AK,2,30070,"Kodiak, AK",1,57.80583333,-152.3738889,7/1/11
KEB,Nanwalek Airport,AK,2,32649,"Nanwalek, AK",1,59.35222222,-151.9252778,7/1/11
KEK,Ekwok Airport,AK,2,32653,"Ekwok, AK",1,59.35694444,-157.4711111,12/1/17
KFP,False Pass Airport,AK,2,32663,"False Pass, AK",1,54.84777778,-163.4072222,12/1/17
KGK,Koliganek Airport,AK,2,32671,"Koliganek, AK",1,59.72666667,-157.2602778,12/1/17
KGX,Grayling Airport,AK,2,32676,"Grayling, AK",1,62.89222222,-160.0663889,12/1/17
KGZ,Glacier Creek Airport,AK,2,32677,"Glacier Creek, AK",1,61.455,-142.3808333,7/1/11
KIB,Ivanof Bay Seaplane Base,AK,2,32686,"Ivanof Bay, AK",1,55.9,-159.4833333,1/1/50
KKA,Koyuk Alfred Adams,AK,2,32704,"Koyuk, AK",1,64.93944444,-161.1541667,7/1/11
KKB,Kitoi Bay Airport,AK,2,32705,"Kitoi Bay, AK",1,58.19166667,-152.35,1/1/50
KKH,Kongiganak Airport,AK,2,32708,"Kongiganak, AK",1,59.96166667,-162.8805556,12/1/17
KKI,Akiachak Airport,AK,2,32709,"Akiachak, AK",1,60.91388889,-161.4933333,12/1/17
KKK,Kalakaket Creek AS,AK,2,32711,"Kalakaket, AK",1,64.42444444,-156.8433333,7/1/11
KKL,Karluk Lake Seaplane Base,AK,2,32712,"Karluk Lake, AK",1,57.36777778,-154.0252778,1/1/50
KKU,Ekuk Airport,AK,2,32716,"Ekuk, AK",1,58.81111111,-158.5588889,7/1/11
KLG,Kalskag Airport,AK,2,32719,"Kalskag, AK",1,61.53583333,-160.3455556,12/1/17
KLL,Levelock Airport,AK,2,32720,"Levelock, AK",1,59.12694444,-156.86,12/1/17
KLN,Larsen Bay Airport,AK,2,32721,"Larsen Bay, AK",1,57.535,-153.9766667,7/1/11
KLP,Kelp Bay Airport,AK,2,32723,"Kelp Bay, AK",1,57.55,-134.8666667,7/1/95
KLW,Klawock Airport,AK,2,30007,"Klawock, AK",1,55.57916667,-133.0761111,1/1/50
KMO,Manokatak Seaplane Base,AK,2,32737,"Manokotak, AK",1,58.98166667,-159.0566667,1/1/50
KMY,Moser Bay Airport,AK,2,32743,"Moser Bay, AK",1,57.02638889,-154.1436111,1/1/50
KNK,Kokhanok Airport,AK,2,32748,"Kokhanok, AK",1,59.43333333,-154.8025,3/1/76
KNW,New Stuyahok Airport,AK,2,32755,"New Stuyahok, AK",1,59.45166667,-157.3730556,7/1/11
KOT,Kotlik Airport,AK,2,32769,"Kotlik, AK",1,63.03055556,-163.5327778,7/1/11
KOY,Olga Bay Seaplane Base,AK,2,32771,"Olga Bay, AK",1,57.16222222,-154.2275,1/1/50
KOZ,Ouzinkie Airport,AK,2,32772,"Ouzinkie, AK",1,57.94222222,-152.465,7/1/11
KPB,Point Baker Airport,AK,2,32773,"Point Baker, AK",1,56.35,-133.6166667,1/1/50
KPC,Port Clarence CGS,AK,2,32774,"Port Clarence, AK",1,65.25333333,-166.8575,7/1/11
KPH,Pauloff Harbor Airport,AK,2,32775,"Pauloff Harbor, AK",1,54.45,-162.6833333,1/1/50
KPK,Parks Seaplane Base,AK,2,32777,"Parks, AK",1,57.43361111,-153.9,1/1/50
KPM,Napamute Airport,AK,2,32778,"Napamute, AK",1,61.53138889,-158.6408333,1/1/50
KPN,Kipnuk Airport,AK,2,32779,"Kipnuk, AK",1,59.93166667,-164.0280556,12/1/17
KPR,Port Williams Airport,AK,2,32782,"Port Williams, AK",1,58.43333333,-152.5833333,1/1/50
KPV,Perryville Airport,AK,2,32784,"Perryville, AK",1,55.90666667,-159.1608333,7/1/11
KPY,Port Bailey Airport,AK,2,32785,"Port Bailey, AK",1,57.93333333,-153.0333333,1/1/50
KQA,Akutan Airport,AK,2,32786,"Akutan, AK",1,54.13333333,-165.7833333,1/1/50
KSM,St. Mary's Airport,AK,2,32807,"St. Mary's, AK",1,62.06083333,-163.3019444,7/1/11
KSR,Federal No.1,AK,2,32812,"Sandy River, AK",1,56.24444444,-160.3863889,6/1/02
KTB,Thorne Bay Seaplane Base,AK,2,32815,"Thorne Bay, AK",1,55.68833333,-132.535,1/1/50
KTN,Ketchikan International,AK,2,31401,"Ketchikan, AK",1,55.35416667,-131.7111111,7/1/11
KTS,Brevig Mission Airport,AK,2,32822,"Brevig Mission, AK",1,65.33138889,-166.4658333,7/1/11
KUK,Kasigluk Airport,AK,2,32831,"Kasigluk, AK",1,60.87333333,-162.5244444,7/1/11
KUW,Kugururok River Airport,AK,2,32837,"Kugururok River, AK",1,68.30694444,-161.4,7/1/02
KVC,King Cove Airport,AK,2,32841,"King Cove, AK",1,55.11638889,-162.2661111,7/1/11
KVL,Kivalina Airport,AK,2,32844,"Kivalina, AK",1,67.73611111,-164.5636111,7/1/11
KWF,Waterfall Seaplane Base,AK,2,32847,"Waterfall, AK",1,55.29722222,-133.2405556,1/1/50
KWK,Kwigillingok Airport,AK,2,32851,"Kwigillingok, AK",1,59.87555556,-163.1680556,12/1/17
KWN,Quinhagak Airport,AK,2,32853,"Quinhagak, AK",1,59.755,-161.8452778,7/1/11
KWP,West Point Village,AK,2,32854,"West Point, AK",1,57.76694444,-153.55,1/1/50
KWT,Kwethluk Airport,AK,2,32855,"Kwethluk, AK",1,60.79027778,-161.4436111,7/1/11
KXA,Kasaan Seaplane Base,AK,2,32857,"Kasaan, AK",1,55.53777778,-132.3958333,1/1/50
KYC,Yankee Creek 2,AK,2,32865,"Yankee Creek, AK",1,63.00194444,-156.3672222,7/1/11
KYK,Karluk Airport,AK,2,32866,"Karluk, AK",1,57.56611111,-154.4538889,7/1/11
KYU,Koyukuk Airport,AK,2,32868,"Koyukuk, AK",1,64.87583333,-157.7305556,7/1/11
KZB,Zachar Bay Airport,AK,2,32869,"Zachar Bay, AK",1,57.55,-153.75,1/1/50
KZH,Kizhuyak Airport,AK,2,30006,"Kizhuyak, AK",1,57.58305556,-153.15,6/1/84
LHB,Lost Harbor Airport,AK,2,32968,"Lost Harbor, AK",1,54.22611111,-165.6111111,3/1/90
LIJ,Long Island Airport,AK,2,32983,"Long Island, AK",1,54.9,-132.75,12/1/84
LIV,Livengood Airport,AK,2,32993,"Livengood, AK",1,65.53111111,-148.5411111,1/1/50
LKK,Kulik Lake Airport,AK,2,33003,"Kulik Lake, AK",1,58.965,-155.0955556,12/1/17
LMA,Lake Minchumina Airport,AK,2,33016,"Minchumina, AK",1,63.88583333,-152.3019444,12/1/17
LNI,Lonely AS,AK,2,30032,"Lonely, AK",1,70.91083333,-153.2422222,7/1/11
LPW,Little Port Walter Airport,AK,2,33057,"Little Port Walter, AK",1,56.38333333,-134.8333333,1/1/50
WLR,Loring Airport,AK,2,33064,"Loring, AK",1,55.60166667,-131.635,7/1/82
LUR,Cape Lisburne LRRS,AK,2,33111,"Cape Lisburne, AK",1,68.875,-166.1111111,7/1/11
LVD,Lime Village Airport,AK,2,33115,"Lime Village, AK",1,61.35916667,-155.4402778,7/1/11
MCG,McGrath Airport,AK,2,33196,"McGrath, AK",1,62.95277778,-155.6069444,7/1/11
MCL,Denali,AK,2,30086,"McKinley Park, AK",1,63.645,-148.7980556,7/1/11
MDO,Middleton Island Airport,AK,2,33226,"Middleton Island, AK",1,59.45,-146.3072222,7/1/11
MDR,Medfra Airport,AK,2,33228,"Medfra, AK",1,63.10694444,-154.7166667,1/1/50
MHM,Minchumina Airport,AK,2,33016,"Minchumina, AK",1,63.88583333,-152.3019444,12/1/17
MLL,Marshall Don Hunter Sr.,AK,2,33369,"Marshall, AK",1,61.86416667,-162.0261111,1/1/50
MLY,Manley Hot Springs Airport,AK,2,33381,"Manley Hot Springs, AK",1,64.98805556,-150.6475,12/1/17
MNT,Minto Al Wright,AK,2,33415,"Minto, AK",1,65.14805556,-149.3686111,7/1/11
MOS,Moses Point Airport,AK,2,33432,"Moses Point, AK",1,64.69805556,-162.0572222,7/1/11
MOU,Mountain Village Airport,AK,2,33434,"Mountain Village, AK",1,62.09472222,-163.6827778,12/1/17
MRI,Merrill Field,AK,2,30299,"Anchorage, AK",1,61.21361111,-149.8447222,12/1/17
MTM,Metlakatala,AK,2,33504,"Metlakatla, AK",1,55.13333333,-131.5833333,3/1/76
MTX,Metro Field,AK,2,31517,"Fairbanks, AK",1,64.80666667,-147.7625,7/1/11
MXY,McCarthy Airport,AK,2,33564,"McCarthy, AK",1,61.43777778,-142.9025,12/1/17
MYK,May Creek Airport,AK,2,33574,"May Creek, AK",1,61.33611111,-142.6858333,12/1/17
MYU,Mekoryuk Airport,AK,2,33579,"Mekoryuk, AK",1,60.3725,-166.2702778,12/1/17
NCN,Chenega Bay,AK,2,31501,"Chenega, AK",1,60.07861111,-147.9947222,12/1/17
NIB,Nikolai Airport,AK,2,33676,"Nikolai, AK",1,63.01861111,-154.3583333,7/1/11
NIE,Niblack Airport,AK,2,33678,"Niblack, AK",1,55.06666667,-132.1458333,12/1/87
NIN,Ninilchik Airport,AK,2,33681,"Ninilchik, AK",1,60.02027778,-151.5894444,7/1/11
NKI,Naukiti Airport,AK,2,33693,"Naukiti, AK",1,55.875,-133.2208333,1/1/50
NKV,Nichin Cove Seaplane Base,AK,2,33698,"Nichen Cove, AK",1,55.85,-133.2166667,12/1/97
NLG,Nelson Lagoon Airport,AK,2,33704,"Nelson Lagoon, AK",1,56.0075,-161.1602778,7/1/11
NME,Nightmute Airport,AK,2,33710,"Nightmute, AK",1,60.46916667,-164.7041667,12/1/17
NNK,Naknek Airport,AK,2,33714,"Naknek, AK",1,58.73472222,-157.0252778,12/1/17
NNL,Nondalton Airport,AK,2,33715,"Nondalton, AK",1,59.98027778,-154.8391667,7/1/11
NUI,Nuiqsut Airport,AK,2,33767,"Nuiqsut, AK",1,70.20972222,-151.0063889,12/1/17
NUL,Nulato Airport,AK,2,33768,"Nulato, AK",1,64.72944444,-158.0741667,7/1/11
NUP,Nunapitchuk Airport,AK,2,33770,"Nunapitchuk, AK",1,60.90611111,-162.4405556,7/1/11
OBU,Kobuk Airport,AK,2,33806,"Kobuk, AK",1,66.91222222,-156.8972222,7/1/11
OCI,Thumb Bay,AK,2,33811,"Oceanic, AK",1,60.2,-147.8166667,1/1/50
OHC,Northeast Cape AFS,AK,2,33841,"Northeast Cape, AK",1,63.32638889,-168.9688889,1/1/50
OLH,Old Harbor Airport,AK,2,33863,"Old Harbor, AK",1,57.21833333,-153.2697222,12/1/17
OME,Nome Airport,AK,2,33873,"Nome, AK",1,64.5125,-165.4444444,12/1/17
ONN,Onion Bay Airport,AK,2,33888,"Onion Bay, AK",1,58.06805556,-153.2538889,3/1/84
OOB,Cobol Alaska/Scaled/,AK,2,33893,"Cobol, AK",1,57.48333333,-135.8666667,1/1/50
OOK,Toksook Bay,AK,2,33894,"Toksook, AK",1,60.54138889,-165.0872222,7/1/11
OPH,Ophir Airport,AK,2,33899,"Ophir, AK",1,63.14583333,-156.5288889,12/1/17
OQA,McDonald Lake Airport,AK,2,33901,"McDonald Lake, AK",1,55.93722222,-131.8127778,4/1/02
OQB,Bible Camp Airport,AK,2,33902,"Bible Camp, AK",1,57.92638889,-156.0833333,3/1/02
OQC,Cinder River Lodge Airport,AK,2,33903,"Cinder River Lodge, AK",1,57.06666667,-157.8141667,1/1/83
OQF,Lemesurier Island Airport,AK,2,33905,"Lemesurier Island, AK",1,58.28444444,-136.0847222,1/1/02
OQG,Tracy Arm Airport,AK,2,33906,"Tracy Arm, AK",1,57.91138889,-133.4022222,3/1/02
OQI,Vrems Airport,AK,2,33908,"Vrems, AK",1,57.85694444,-157.0866667,4/1/02
OQK,Akolik Airport,AK,2,33909,"Akolik, AK",1,68.98333333,-163.4455556,1/1/02
OQL,Mels Airport,AK,2,33910,"Mels, AK",1,56.23333333,-160.075,3/1/02
OQM,Meshik Airport,AK,2,33911,"Meshik, AK",1,56.76666667,-158.0852778,3/1/02
OQN,Telaquana Lake Airport,AK,2,33912,"Telaquana Lake, AK",1,60.95527778,-153.9075,4/1/02
OQO,Chelatna Lake Lodge Airport,AK,2,33913,"Chelatna Lake Lodge, AK",1,62.43416667,-151.4147222,6/1/02
OQP,Pumice Airport,AK,2,33914,"Pumice, AK",1,57.17833333,-157.7333333,3/1/02
OQQ,Points Alsworth,AK,2,34268,"Port Alsworth, AK",1,60.18333333,-154.3338889,4/1/02
OQR,Twin Lakes Airport,AK,2,33916,"Twin Lakes, AK",1,60.65277778,-154.0361111,1/1/83
OQS,Sandy Airport,AK,2,33917,"Sandy, AK",1,56.23333333,-160.2258333,3/1/02
OQV,Shirleyville Airport,AK,2,33920,"Shirleyville, AK",1,61.01361111,-151.4069444,8/1/02
OQW,Doug Carney Strip Airport,AK,2,33921,"Doug Carney Strip, AK",1,61.43416667,-157.05,8/1/02
OQX,Shisholik Airport,AK,2,33922,"Shisholik, AK",1,67,-162.8333333,7/1/02
OQY,Camp Sivinuvik,AK,2,33923,"Sivinuvik, AK",1,66.88333333,-161.4833333,8/1/02
OQZ,American Creek Airport,AK,2,33924,"American Creek, AK",1,62.04333333,-158.2563889,7/1/02
ORI,Port Lions Airport,AK,2,33934,"Port Lions, AK",1,57.885,-152.8475,12/1/17
ORT,Northway Airport,AK,2,33940,"Northway, AK",1,62.96111111,-141.9280556,7/1/11
ORV,Robert/Bob/Curtis Memorial,AK,2,33942,"Noorvik, AK",1,66.8175,-161.0222222,7/1/11
OTZ,Ralph Wien Memorial,AK,2,33970,"Kotzebue, AK",1,66.88472222,-162.5980556,12/1/17
PAQ,Palmer Buddy Woods Municipal,AK,2,34013,"Palmer, AK",1,61.595,-149.0886111,3/1/18
PBK,Pack Creek Airport,AK,2,34028,"Pack Creek, AK",1,57.8,-134.7,3/1/93
PCA,Portage Creek Airport,AK,2,34037,"Portage Creek, AK",1,58.90638889,-157.7111111,7/1/11
PCE,Painter Creek Airport,AK,2,34040,"Painter Creek, AK",1,57.15388889,-157.3969444,6/1/74
PDB,Pedro Bay Airport,AK,2,34046,"Pedro Bay, AK",1,59.79694444,-154.13,7/1/11
PEC,Pelican Seaplane Base,AK,2,34062,"Pelican, AK",1,57.95,-136.2333333,1/1/50
PFA,Paf Warren Airport,AK,2,34075,"Paf Warren, AK",1,58.72694444,-156.9433333,3/1/00
PFD,Port Frederick Airport,AK,2,34077,"Port Frederick, AK",1,57.95,-135.65,1/1/00
PGM,Port Graham Airport,AK,2,34088,"Port Graham, AK",1,59.34861111,-151.8302778,12/1/17
PHO,Point Hope Airport,AK,2,34102,"Point Hope, AK",1,68.34861111,-166.7991667,12/1/17
PII,Phillips Field,AK,2,31517,"Fairbanks, AK",1,64.85,-147.7866667,1/1/50
PIP,Pilot Point Airport,AK,2,34119,"Pilot Point, AK",1,57.58027778,-157.5719444,7/1/11
PIZ,Point Lay LRRS,AK,2,34125,"Point Lay, AK",1,69.73277778,-163.0052778,7/1/11
PJS,Port San Juan Airport,AK,2,34129,"Port San Juan, AK",1,60.05,-148.0666667,6/1/85
PKA,Napaskiak Airport,AK,2,34130,"Napaskiak, AK",1,60.70305556,-161.7783333,7/1/11
PML,Port Moller Airport,AK,2,34167,"Port Moller, AK",1,56.00611111,-160.5608333,7/1/11
PMU,Paimiut Airport,AK,2,34173,"Paimiut, AK",1,61.96666667,-160.2333333,1/1/50
PNF,Peterson's Point Airport,AK,2,34183,"Peterson's Point, AK",1,58.68333333,-156.8333333,1/1/50
POQ,Polk Inlet Airport,AK,2,34208,"Polk Inlet, AK",1,55.2,-132.2333333,12/1/87
PPC,Prospect Creek Airport,AK,2,34218,"Prospect Creek, AK",1,66.81416667,-150.6436111,7/1/11
PPV,Port Protection Airport,AK,2,34229,"Port Protection, AK",1,56.32916667,-133.6083333,6/1/89
PQS,Pilot Station Airport,AK,2,34234,"Pilot Station, AK",1,61.96138889,-162.9425,12/1/17
PRT,Coast Guard Heliport,AK,2,34244,"Point Retreat, AK",1,58.41083333,-134.9563889,6/1/00
PSG,Petersburg James A Johnson,AK,2,34256,"Petersburg, AK",1,56.80138889,-132.9461111,12/1/17
PTA,Port Alsworth Airport,AK,2,34268,"Port Alsworth, AK",1,60.20444444,-154.3188889,7/1/11
PTC,Port Alice Airport,AK,2,34269,"Port Alice, AK",1,55.78333333,-133.6,12/1/86
PTD,Port Alexander Airport,AK,2,34270,"Port Alexander, AK",1,56.24722222,-134.6463889,1/1/50
PTH,Port Heiden Airport,AK,2,34273,"Port Heiden, AK",1,56.95916667,-158.6333333,7/1/11
PTL,Port Armstrong Airport,AK,2,34276,"Port Armstrong, AK",1,56.29611111,-134.6613889,1/1/50
PTR,Pleasant Harbour Airport,AK,2,34279,"Pleasant Harbour, AK",1,57.83333333,-153.25,1/1/82
PTU,Platinum Airport,AK,2,31406,"Platinum, AK",1,59.01777778,-161.8272222,12/1/17
PUO,Prudhoe Bay Airport,AK,2,34296,"Prudhoe Bay, AK",1,70.25194444,-148.3427778,6/1/85
PVY,Pope Vanoy Airport,AK,2,34316,"Pope Vanoy, AK",1,59.31666667,-154.9166667,9/1/84
PWR,Big and Little Port Walter,AK,2,34322,"Big Port Walter, AK",1,56.38333333,-134.65,1/1/50
PYA,Port Ashton Airport,AK,2,34327,"Port Ashton, AK",1,60.0575,-148.0511111,1/1/50
PYL,Perry Island Seaplane Base,AK,2,34331,"Perry Island, AK",1,60.68583333,-147.9166667,1/1/50
QQB,Keyes Point Airport,AK,2,34412,"Keyes Point, AK",1,60.15,-154.6166667,12/1/88
QQC,Nimiuk Point Airport,AK,2,34413,"Nimiuk Point, AK",1,66.78333333,-162.0166667,12/1/92
QQE,Sealing Point Airport,AK,2,34415,"Sealing Point, AK",1,67.11666667,-163.75,7/1/02
RBB,Randy Field,AK,2,34464,"Ugashik, AK",1,57.51638889,-157.3877778,4/1/09
RBH,Brooks Lodge Airport,AK,2,34468,"Brooks Lodge, AK",1,58.55,-155.8,6/1/89
RBY,Ruby Airport,AK,2,34474,"Ruby, AK",1,64.72722222,-155.47,7/1/11
RDB,Red Dog Airport,AK,2,34485,"Red Dog, AK",1,68.03222222,-162.8991667,7/1/11
RDV,Red Devil Airport,AK,2,34493,"Red Devil, AK",1,61.78805556,-157.3502778,7/1/11
RLU,Bornite Upper,AK,2,34551,"Bornite/Ruby Creek, AK",1,67.10166667,-156.9291667,1/1/50
RMP,Rampart Airport,AK,2,34559,"Rampart, AK",1,65.50777778,-150.1408333,7/1/11
RQI,Nixon Fork Mine Airport,AK,2,34601,"Nixon Fork Mine, AK",1,62.23388889,-154.7347222,3/1/94
RSH,Russian Mission Airport,AK,2,34627,"Russian Mission, AK",1,61.775,-161.3194444,7/1/11
RSP,Raspberry Straits,AK,2,34631,"Raspberry Strait, AK",1,58.03333333,-153,1/1/50
RTE,Marguerite Bay Airport,AK,2,34638,"Marguerite Bay, AK",1,55.7,-131.6333333,3/1/90
